Date,Floor,State,Area,Rooms,Type
1/6/2017,0,Meghalaya,1024,1,Rent
1/6/2017,0,Orissa,1215,3,Rent
19-07-2017,1,Delhi,1452,3,Rent
19-07-2017,2,Kerala,2071,2,Rent
28-09-2017,0,A & N Islands,1811,2,Rent
28-09-2017,0,Daman & Diu,1687,3,Rent
28-09-2017,1,Jammu & Kashmir,1634,1,Rent
23-11-2017,2,Delhi,1686,3,Rent
23-11-2017,3,Kerala,1809,3,Rent
23-11-2017,1,Lakshadweep,1584,2,Rent
23-11-2017,0,Uttarakhand,1680,2,Rent
17-12-2017,2,Chhattisgarh,1881,2,Rent
17-12-2017,2,Meghalaya,974,2,Rent
20-01-2018,1,Delhi,1524,2,Rent
20-01-2018,0,Kerala,2215,2,Rent
28-01-2018,3,Chhattisgarh,1716,2,Rent
28-01-2018,3,Meghalaya,1588,1,Rent
5/2/2018,2,Chhattisgarh,1540,2,Rent
5/2/2018,3,Meghalaya,2239,2,Rent
21-02-2018,2,Delhi,1997,2,Rent
21-02-2018,2,Kerala,2223,1,Rent
12/3/2018,0,Chhattisgarh,1815,2,Rent
12/3/2018,3,Meghalaya,2280,2,Rent
15-03-2018,3,A & N Islands,1123,2,Rent
15-03-2018,2,Chhattisgarh,1362,3,Rent
15-03-2018,3,Daman & Diu,1846,3,Rent
15-03-2018,3,Haryana,854,1,Rent
15-03-2018,0,Meghalaya,2386,2,Rent
15-03-2018,3,Tamil Nadu,917,3,Rent
1/4/2018,3,Goa,960,3,Rent
1/4/2018,1,Orissa,2142,2,Rent
9/6/2018,1,Delhi,2202,1,Rent
9/6/2018,1,Kerala,1423,1,Rent
17-06-2018,2,Chhattisgarh,2142,2,Rent
17-06-2018,3,Meghalaya,1843,3,Rent
25-06-2018,1,Chhattisgarh,1380,3,Rent
25-06-2018,1,Meghalaya,1112,1,Rent
2/8/2018,0,Chandigarh,2015,2,Rent
2/8/2018,3,Himachal Pradesh,2358,3,Rent
2/8/2018,0,Telangana,1587,1,Rent
26-08-2018,1,Chhattisgarh,1472,1,Rent
26-08-2018,1,Goa,1553,2,Rent
26-08-2018,3,Meghalaya,1785,1,Rent
26-08-2018,1,Orissa,2332,3,Rent
3/10/2018,2,Goa,609,1,Rent
3/10/2018,1,Orissa,832,2,Rent
27-10-2018,1,Delhi,703,1,Rent
27-10-2018,0,Kerala,1128,3,Rent
4/11/2018,1,Chhattisgarh,1739,1,Rent
4/11/2018,3,Meghalaya,638,2,Rent
22-11-2018,1,Gujarat,2261,3,Rent
22-11-2018,2,Orissa,1201,1,Rent
10/12/2018,2,Delhi,1058,1,Rent
10/12/2018,0,Kerala,1507,3,Rent
20-12-2018,2,Chandigarh,934,1,Rent
20-12-2018,3,Himachal Pradesh,2103,3,Rent
20-12-2018,0,Telangana,1787,2,Rent
1/1/2019,2,Chhattisgarh,976,1,Rent
1/1/2019,3,Goa,2291,1,Rent
1/1/2019,1,Haryana,1092,2,Rent
1/1/2019,0,Haryana,1205,2,Rent
1/1/2019,3,Meghalaya,1193,2,Rent
1/1/2019,0,Orissa,1955,3,Rent
1/1/2019,3,Tamil Nadu,860,3,Rent
1/1/2019,2,Uttarakhand,1856,3,Rent
18-04-2011,2,Chandigarh,1630,3,Rent
29-06-2017,1,Chandigarh,1561,2,Rent
27-03-2017,3,Chhattisgarh,1113,1,Rent
25-11-2015,3,D & N Haveli,700,3,Rent
31-01-2010,0,Delhi,828,1,Rent
7/6/2015,0,Delhi,1250,2,Rent
18-02-2015,3,Delhi,704,2,Rent
19-03-2017,1,Delhi,788,1,Rent
13-05-2010,3,Delhi,627,1,Rent
9/4/2016,0,Himachal Pradesh,1654,2,Rent
9/1/2017,0,Himachal Pradesh,968,3,Rent
11/4/2013,2,Jammu & Kashmir,1160,1,Rent
12/6/2014,2,Jammu & Kashmir,1716,2,Rent
30-06-2017,1,Jammu & Kashmir,1615,2,Rent
25-11-2015,1,Karnataka,906,3,Rent
12/4/2015,0,Karnataka,1354,3,Rent
10/10/2011,3,Kerala,2275,1,Rent
28-03-2010,3,Kerala,1244,3,Rent
23-08-2017,0,Kerala,2163,3,Rent
12/5/2014,0,Kerala,1302,1,Rent
16-10-2016,2,Kerala,1765,1,Rent
21-04-2016,3,Lakshadweep,1935,2,Rent
16-04-2010,0,Lakshadweep,2218,1,Rent
31-12-2011,0,Lakshadweep,2180,1,Rent
2/4/2016,2,Lakshadweep,1640,2,Rent
16-04-2017,1,Meghalaya,1446,3,Rent
7/7/2013,1,Telangana,1841,2,Rent
7/5/2018,3,Telangana,2064,3,Rent
26-06-2015,2,Uttarakhand,1031,1,Rent
26-09-2010,3,Uttarakhand,1999,1,Rent
21-10-2015,3,Uttarakhand,1767,1,Rent
21-04-2016,2,Uttarakhand,1852,2,Rent
11/10/2010,3,West Bengal,1488,2,Rent
19-10-2017,3,Chandigarh,1813,3,Rent
13-06-2011,3,Chandigarh,1864,3,Rent
8/2/2010,0,Chandigarh,1465,3,Rent
4/12/2011,1,Chandigarh,1121,2,Rent
15-12-2011,0,Chhattisgarh,1029,1,Rent
25-12-2017,1,Chhattisgarh,779,1,Rent
14-08-2010,3,Chhattisgarh,948,3,Rent
8/4/2016,3,Chhattisgarh,812,2,Rent
31-12-2015,3,Chhattisgarh,1156,1,Rent
9/4/2014,1,Chhattisgarh,2007,2,Rent
2/10/2016,3,Chhattisgarh,778,1,Rent
30-10-2016,2,Chhattisgarh,1345,1,Rent
9/5/2016,2,Haryana,1539,2,Rent
4/4/2018,2,Haryana,1193,2,Rent
29-12-2015,3,Haryana,1156,1,Rent
29-10-2012,0,Haryana,939,2,Rent
8/5/2012,2,Himachal Pradesh,2287,3,Rent
6/5/2010,0,Himachal Pradesh,1536,3,Rent
13-10-2011,0,Himachal Pradesh,928,3,Rent
9/10/2016,3,Himachal Pradesh,2060,1,Rent
7/4/2014,1,Meghalaya,1284,1,Rent
18-08-2016,2,Meghalaya,780,2,Rent
23-08-2012,1,Meghalaya,1166,2,Rent
28-01-2011,1,Meghalaya,2165,3,Rent
9/1/2017,3,Meghalaya,651,3,Rent
13-05-2010,1,Meghalaya,696,1,Rent
27-05-2017,1,Meghalaya,1023,3,Rent
23-12-2012,0,Meghalaya,2148,3,Rent
13-07-2013,0,Tamil Nadu,1368,3,Rent
5/5/2010,0,Tamil Nadu,2094,3,Rent
14-01-2014,1,Tamil Nadu,743,2,Rent
10/6/2014,3,Tamil Nadu,1281,3,Rent
4/1/2013,3,Telangana,1670,2,Rent
25-06-2016,3,Telangana,725,1,Rent
17-02-2014,2,Telangana,709,1,Rent
29-03-2011,3,Telangana,1588,2,Rent
23-09-2013,0,Chhattisgarh,1320,2,Rent
21-02-2012,0,Chhattisgarh,1333,2,Rent
15-01-2010,1,Chhattisgarh,2317,3,Rent
4/3/2016,0,Chhattisgarh,2326,1,Rent
29-10-2012,1,Goa,2398,3,Rent
19-03-2010,0,Goa,877,2,Rent
25-10-2014,2,Goa,2349,3,Rent
15-08-2012,2,Haryana,1473,1,Rent
6/7/2013,1,Meghalaya,1848,1,Rent
21-06-2016,1,Meghalaya,1479,1,Rent
14-08-2010,1,Meghalaya,2338,3,Rent
10/5/2017,1,Meghalaya,2030,1,Rent
14-07-2016,0,Orissa,1092,2,Rent
29-07-2015,0,Orissa,798,3,Rent
22-03-2016,0,Orissa,1848,3,Rent
9/4/2014,0,Tamil Nadu,1000,2,Rent
15-03-2016,1,Chandigarh,1443,1,Rent
15-03-2011,2,Chhattisgarh,1127,3,Rent
14-10-2016,3,Haryana,1293,1,Rent
25-06-2014,0,Himachal Pradesh,2014,2,Rent
2/8/2013,3,Lakshadweep,2194,3,Rent
2/3/2011,0,Manipur,1529,1,Rent
11/4/2016,1,Tamil Nadu,1012,3,Rent
15-11-2017,1,Telangana,2009,3,Rent
9/10/2017,1,Uttarakhand,2043,3,Rent
30-10-2015,1,Chandigarh,1002,3,Rent
13-02-2016,3,Chhattisgarh,2373,2,Rent
13-12-2011,1,Gujarat,982,3,Rent
13-02-2018,1,Haryana,852,2,Rent
4/5/2013,3,Haryana,1778,2,Rent
29-05-2014,2,Haryana,775,3,Rent
18-09-2013,1,Haryana,1255,3,Rent
12/1/2018,1,Himachal Pradesh,2109,3,Rent
14-01-2018,3,Manipur,610,3,Rent
22-10-2015,3,Orissa,1817,1,Rent
19-07-2015,1,Tamil Nadu,659,1,Rent
31-10-2012,1,Tamil Nadu,1991,1,Rent
21-02-2013,3,Telangana,2207,1,Rent
18-05-2012,1,Uttarakhand,2338,3,Rent
26-06-2017,0,Uttarakhand,1576,1,Rent
29-09-2012,0,Chhattisgarh,682,1,Rent
30-07-2016,0,Chhattisgarh,2157,3,Rent
17-03-2013,1,Chhattisgarh,990,1,Rent
13-02-2010,0,Chhattisgarh,1468,1,Rent
4/8/2010,0,Goa,1925,3,Rent
27-03-2018,1,Goa,1425,2,Rent
13-11-2013,1,Haryana,2238,2,Rent
28-11-2016,2,Haryana,1775,3,Rent
29-07-2011,2,Manipur,1653,1,Rent
15-12-2012,0,Manipur,740,2,Rent
28-07-2014,0,Manipur,1642,2,Rent
11/2/2014,3,Manipur,632,1,Rent
10/6/2017,0,Nagaland,1564,3,Rent
30-10-2012,3,Nagaland,2152,2,Rent
30-08-2014,3,Tamil Nadu,1380,1,Rent
18-01-2011,0,Tamil Nadu,2238,1,Rent
7/10/2017,0,Arunachal Pradesh,2373,3,Rent
5/8/2012,3,Chhattisgarh,1958,2,Rent
11/2/2012,0,D & N Haveli,1150,2,Rent
24-08-2011,0,Goa,1241,1,Rent
25-06-2014,0,Jammu & Kashmir,809,1,Rent
4/9/2015,1,Kerala,631,2,Rent
1/3/2013,3,Manipur,2126,3,Rent
25-04-2016,0,Nagaland,780,2,Rent
28-07-2013,0,West Bengal,1510,2,Rent
17-10-2010,1,Arunachal Pradesh,785,3,Rent
9/6/2016,3,Arunachal Pradesh,841,3,Rent
29-03-2014,0,Arunachal Pradesh,1264,3,Rent
27-02-2011,3,Arunachal Pradesh,1064,1,Rent
21-03-2012,2,D & N Haveli,2264,3,Rent
6/1/2015,3,Jammu & Kashmir,1510,1,Rent
5/2/2016,0,Kerala,764,1,Rent
7/12/2012,0,Kerala,842,1,Rent
13-06-2012,0,Kerala,677,1,Rent
7/6/2011,0,Kerala,1487,2,Rent
26-02-2011,1,Lakshadweep,2024,1,Rent
1/2/2016,2,Lakshadweep,768,3,Rent
22-03-2014,2,Lakshadweep,1676,3,Rent
15-08-2015,0,Uttarakhand,2087,1,Rent
12/1/2011,2,Uttarakhand,1318,3,Rent
23-01-2011,1,Uttarakhand,827,2,Rent
12/8/2013,1,West Bengal,913,3,Rent
13-08-2015,0,A & N Islands,1276,3,Rent
10/8/2013,3,Chhattisgarh,2297,2,Rent
14-05-2018,2,Chhattisgarh,2182,2,Rent
1/10/2015,0,Daman & Diu,2197,1,Rent
11/3/2016,2,Goa,1368,1,Rent
19-06-2012,3,Jammu & Kashmir,1643,3,Rent
26-01-2017,3,Manipur,1485,3,Rent
16-04-2010,0,Manipur,2238,1,Rent
15-12-2017,1,Nagaland,1757,1,Rent
13-05-2013,3,Arunachal Pradesh,704,2,Rent
29-08-2011,3,Chandigarh,1967,3,Rent
26-02-2014,1,Chandigarh,864,3,Rent
8/5/2015,2,Chhattisgarh,1811,2,Rent
4/6/2014,2,Himachal Pradesh,860,1,Rent
4/3/2010,3,Himachal Pradesh,1315,2,Rent
17-08-2014,3,Jharkhand,1312,1,Rent
28-12-2013,3,Lakshadweep,2323,2,Rent
13-07-2014,3,Lakshadweep,910,2,Rent
12/4/2017,3,Lakshadweep,1252,2,Rent
12/4/2012,1,Manipur,720,3,Rent
15-06-2010,3,Telangana,1776,1,Rent
3/12/2013,3,Telangana,1597,3,Rent
7/9/2010,0,Uttarakhand,1817,2,Rent
9/6/2013,3,Uttarakhand,652,2,Rent
5/1/2011,0,Uttarakhand,2226,1,Rent
6/3/2011,2,A & N Islands,1990,2,Rent
28-03-2012,3,Arunachal Pradesh,763,2,Rent
2/8/2013,2,Arunachal Pradesh,2214,1,Rent
17-07-2016,3,Daman & Diu,844,3,Rent
1/5/2013,0,Jammu & Kashmir,2338,3,Rent
8/3/2018,1,Jharkhand,1038,2,Rent
17-01-2018,3,Jharkhand,1895,3,Rent
13-04-2015,1,Lakshadweep,1519,1,Rent
14-03-2017,2,Uttarakhand,1549,1,Rent
29-09-2011,0,Andhra Pradesh,833,3,Rent
6/3/2014,2,Arunachal Pradesh,1753,1,Rent
12/7/2015,2,Arunachal Pradesh,1544,1,Rent
21-09-2010,1,Haryana,1040,2,Rent
26-10-2016,3,Jharkhand,762,1,Rent
14-01-2015,0,Jharkhand,718,1,Rent
19-11-2012,2,Lakshadweep,875,1,Rent
4/12/2016,1,Tripura,1849,1,Rent
11/3/2011,1,Uttar Pradesh,1941,1,Rent
5/6/2015,2,Andhra Pradesh,1360,1,Rent
15-02-2018,2,Arunachal Pradesh,1935,3,Rent
8/11/2014,0,Arunachal Pradesh,2028,2,Rent
21-02-2013,1,Goa,1316,3,Rent
26-03-2013,1,Jharkhand,1027,1,Rent
1/8/2016,1,Jharkhand,1641,3,Rent
18-03-2010,3,Lakshadweep,1483,2,Rent
13-02-2018,0,Nagaland,1209,3,Rent
16-04-2012,0,Bihar,1630,2,Rent
2/8/2011,2,Bihar,2238,3,Rent
26-06-2016,2,Bihar,904,2,Rent
9/6/2015,2,Bihar,1118,3,Rent
26-06-2014,3,Bihar,1063,2,Rent
22-10-2012,0,Bihar,1168,3,Rent
19-08-2014,2,Bihar,1444,2,Rent
21-03-2017,1,Bihar,1324,2,Rent
8/4/2013,0,Goa,1819,3,Rent
8/2/2012,3,Goa,1694,3,Rent
26-08-2012,2,Goa,1140,2,Rent
19-03-2015,1,Goa,1957,3,Rent
27-11-2011,2,Goa,1384,1,Rent
9/9/2014,1,Haryana,1251,2,Rent
22-11-2010,1,Haryana,2218,3,Rent
22-08-2011,2,Haryana,2195,3,Rent
23-06-2010,0,Manipur,776,1,Rent
15-04-2018,1,Manipur,1905,1,Rent
12/3/2012,0,Manipur,1819,1,Rent
24-04-2014,3,Manipur,1315,1,Rent
1/8/2012,3,Manipur,1911,1,Rent
12/10/2013,3,Manipur,1904,1,Rent
13-03-2018,2,Manipur,1936,2,Rent
25-04-2010,3,Manipur,1973,1,Rent
25-05-2014,3,Nagaland,647,2,Rent
6/1/2017,2,Nagaland,689,1,Rent
20-04-2017,2,Nagaland,755,2,Rent
15-09-2013,1,Nagaland,1313,1,Rent
7/11/2014,2,Nagaland,1070,1,Rent
16-07-2016,2,Tamil Nadu,2100,2,Rent
14-01-2012,0,Tamil Nadu,1423,2,Rent
14-10-2013,1,Tamil Nadu,878,2,Rent
10/10/2010,1,Bihar,972,2,Rent
26-07-2014,2,Bihar,1625,3,Rent
21-12-2011,3,Bihar,1290,2,Rent
20-04-2012,1,Bihar,1538,3,Rent
30-01-2010,1,Chandigarh,1704,2,Rent
25-12-2017,2,Chandigarh,1576,1,Rent
29-03-2014,3,Chandigarh,1927,2,Rent
9/4/2018,3,Goa,1947,2,Rent
14-06-2013,2,Himachal Pradesh,1848,3,Rent
5/1/2011,1,Himachal Pradesh,656,2,Rent
1/3/2011,1,Himachal Pradesh,2003,2,Rent
13-09-2017,2,Manipur,1295,3,Rent
25-05-2014,0,Manipur,1178,3,Rent
4/4/2014,1,Manipur,1131,3,Rent
11/10/2010,1,Manipur,2187,1,Rent
16-03-2012,3,Nagaland,933,1,Rent
14-05-2014,2,Telangana,887,3,Rent
16-08-2015,1,Telangana,1081,2,Rent
29-10-2012,1,Telangana,939,2,Rent
17-04-2016,1,Andhra Pradesh,1542,1,Rent
17-05-2017,2,Arunachal Pradesh,1682,1,Rent
12/2/2012,3,Bihar,669,2,Rent
9/9/2017,1,D & N Haveli,2379,2,Rent
19-04-2018,2,Jammu & Kashmir,2277,2,Rent
30-12-2010,1,Jharkhand,2280,3,Rent
18-12-2013,3,Lakshadweep,1230,2,Rent
26-02-2017,3,Manipur,1619,3,Rent
7/1/2011,3,West Bengal,1875,3,Rent
3/5/2013,2,Arunachal Pradesh,1971,3,Rent
22-12-2011,2,Jharkhand,2163,1,Rent
18-03-2011,3,A & N Islands,1566,1,Rent
19-01-2013,0,A & N Islands,820,2,Rent
13-05-2012,1,Arunachal Pradesh,1760,2,Rent
8/6/2011,3,Bihar,2180,2,Rent
18-08-2017,3,Bihar,1195,3,Rent
22-09-2012,0,Bihar,899,1,Rent
23-11-2012,2,Bihar,997,1,Rent
27-03-2017,2,Bihar,2245,3,Rent
30-01-2010,0,Bihar,2078,1,Rent
24-05-2018,2,Bihar,2366,2,Rent
28-02-2015,3,Daman & Diu,1555,2,Rent
1/1/2014,0,Daman & Diu,2295,1,Rent
17-06-2010,3,Goa,1129,2,Rent
24-08-2011,3,Goa,1594,3,Rent
25-01-2010,1,Goa,2085,2,Rent
30-03-2010,0,Goa,1345,2,Rent
16-02-2017,1,Goa,1136,1,Rent
26-12-2014,1,Goa,2059,3,Rent
1/9/2014,0,Jammu & Kashmir,1549,1,Rent
22-04-2015,2,Jammu & Kashmir,630,1,Rent
7/1/2017,0,Jharkhand,1742,3,Rent
21-12-2015,1,Manipur,2092,2,Rent
11/8/2010,1,Manipur,2165,2,Rent
11/9/2011,1,Manipur,1229,1,Rent
2/4/2010,2,Manipur,1311,3,Rent
9/4/2014,1,Manipur,945,3,Rent
20-03-2012,1,Manipur,2271,3,Rent
17-12-2015,0,Manipur,1767,1,Rent
15-12-2015,2,Nagaland,1295,3,Rent
20-12-2013,3,Nagaland,2156,3,Rent
27-11-2011,2,Nagaland,1219,3,Rent
5/7/2010,0,Nagaland,2190,2,Rent
9/2/2013,2,Nagaland,1352,2,Rent
28-05-2010,1,Nagaland,670,3,Rent
20-06-2010,1,Arunachal Pradesh,680,3,Rent
18-12-2010,1,D & N Haveli,1639,1,Rent
20-10-2011,1,Jammu & Kashmir,765,1,Rent
12/9/2013,2,Jharkhand,1697,2,Rent
26-07-2013,3,West Bengal,849,2,Rent
27-09-2014,0,Andhra Pradesh,709,1,Rent
8/5/2015,1,Arunachal Pradesh,1006,3,Rent
27-04-2013,0,Arunachal Pradesh,1197,3,Rent
31-07-2010,3,Arunachal Pradesh,1132,1,Rent
19-09-2015,3,D & N Haveli,1668,2,Rent
25-12-2010,2,D & N Haveli,1325,2,Rent
16-02-2011,1,D & N Haveli,2072,3,Rent
4/5/2012,2,Jammu & Kashmir,2064,1,Rent
14-10-2010,2,Jammu & Kashmir,2331,2,Rent
21-04-2017,1,Jammu & Kashmir,1097,3,Rent
14-11-2011,1,Jharkhand,1561,1,Rent
2/10/2014,2,Jharkhand,1196,3,Rent
6/2/2018,1,Jharkhand,1844,2,Rent
7/4/2012,3,Lakshadweep,1658,3,Rent
1/9/2014,3,West Bengal,1559,3,Rent
23-02-2010,0,West Bengal,1544,1,Rent
20-11-2010,0,West Bengal,1828,2,Rent
4/10/2013,1,A & N Islands,1708,2,Rent
23-10-2013,1,Arunachal Pradesh,1466,3,Rent
30-03-2013,2,Arunachal Pradesh,2348,2,Rent
20-02-2011,1,Daman & Diu,1527,1,Rent
9/2/2013,0,Haryana,1185,3,Rent
3/8/2014,3,Jammu & Kashmir,1500,3,Rent
9/8/2017,2,Jharkhand,1393,1,Rent
18-12-2010,2,Jharkhand,1832,3,Rent
16-09-2010,2,Tripura,2200,2,Rent
31-05-2011,3,Uttar Pradesh,2122,1,Rent
8/4/2015,3,Arunachal Pradesh,1260,3,Rent
11/10/2015,2,Arunachal Pradesh,2191,3,Rent
17-12-2010,0,Arunachal Pradesh,1480,1,Rent
20-04-2010,3,Arunachal Pradesh,911,2,Rent
11/4/2013,0,D & N Haveli,835,3,Rent
26-10-2017,3,Haryana,2049,3,Rent
22-07-2015,1,Haryana,862,3,Rent
23-07-2016,3,Haryana,1701,2,Rent
11/6/2012,2,Jammu & Kashmir,879,1,Rent
28-12-2016,0,Jharkhand,2008,2,Rent
5/1/2010,1,Jharkhand,1600,2,Rent
27-06-2016,1,Jharkhand,631,2,Rent
13-08-2017,1,Jharkhand,1956,2,Rent
2/7/2014,2,Tripura,1793,2,Rent
1/4/2016,3,Tripura,1622,3,Rent
22-03-2012,0,Tripura,1870,2,Rent
1/5/2012,1,Uttar Pradesh,2098,1,Rent
18-08-2014,1,Uttar Pradesh,1850,1,Rent
24-03-2018,3,Uttar Pradesh,1178,3,Rent
21-10-2010,3,West Bengal,1703,1,Rent
11/8/2011,1,Bihar,693,1,Rent
15-12-2011,2,Goa,887,3,Rent
15-03-2010,3,Haryana,860,3,Rent
22-05-2017,3,Haryana,709,2,Rent
1/2/2010,0,Maharashtra,1288,1,Rent
27-01-2014,1,Nagaland,1168,2,Rent
22-11-2012,2,Tamil Nadu,1767,3,Rent
5/8/2011,2,Uttarakhand,2220,3,Rent
5/2/2012,0,A & N Islands,1208,2,Rent
15-03-2018,1,Andhra Pradesh,2346,3,Rent
27-06-2015,3,Andhra Pradesh,2123,2,Rent
24-05-2010,2,Arunachal Pradesh,697,1,Rent
30-05-2015,1,Arunachal Pradesh,1159,1,Rent
25-05-2017,2,Arunachal Pradesh,819,1,Rent
21-06-2011,3,Bihar,1186,1,Rent
24-11-2011,3,Bihar,982,3,Rent
5/6/2017,0,Bihar,1900,1,Rent
29-08-2011,2,Bihar,1107,1,Rent
30-04-2012,1,Bihar,1845,2,Rent
26-06-2012,1,Bihar,1497,1,Rent
5/9/2016,3,Bihar,878,2,Rent
3/10/2013,3,Bihar,2227,2,Rent
14-02-2010,1,Chandigarh,1696,1,Rent
7/10/2017,2,Chandigarh,1411,1,Rent
8/7/2011,3,Chandigarh,1686,3,Rent
9/3/2016,3,Daman & Diu,750,2,Rent
6/9/2010,2,Goa,1557,2,Rent
14-07-2013,0,Goa,1916,1,Rent
13-02-2017,1,Goa,1692,1,Rent
16-08-2014,0,Goa,1293,3,Rent
24-09-2014,3,Haryana,2097,2,Rent
21-10-2011,2,Haryana,1950,1,Rent
21-02-2017,0,Himachal Pradesh,2027,2,Rent
23-03-2015,3,Himachal Pradesh,1966,3,Rent
29-01-2014,3,Himachal Pradesh,1179,1,Rent
8/11/2014,0,Jammu & Kashmir,2389,2,Rent
14-09-2013,0,Jharkhand,753,1,Rent
6/11/2014,1,Jharkhand,659,2,Rent
13-09-2012,0,Jharkhand,1468,1,Rent
13-05-2018,1,Lakshadweep,1153,2,Rent
28-01-2017,3,Lakshadweep,2249,1,Rent
17-07-2017,3,Maharashtra,1444,3,Rent
23-09-2015,2,Maharashtra,1051,1,Rent
10/11/2010,0,Maharashtra,2239,3,Rent
21-03-2015,1,Maharashtra,981,2,Rent
27-09-2014,3,Maharashtra,868,2,Rent
10/5/2011,0,Maharashtra,2334,2,Rent
29-09-2011,1,Maharashtra,2176,1,Rent
22-07-2015,1,Maharashtra,1103,1,Rent
21-02-2017,1,Nagaland,626,1,Rent
13-07-2013,3,Nagaland,1516,1,Rent
16-01-2011,0,Nagaland,2386,1,Rent
10/12/2010,1,Nagaland,1890,1,Rent
19-09-2011,1,Tamil Nadu,2360,1,Rent
8/1/2016,3,Telangana,1837,2,Rent
18-10-2016,0,Telangana,1172,3,Rent
12/8/2016,3,Telangana,1577,2,Rent
17-07-2014,2,Uttarakhand,1498,2,Rent
11/7/2016,1,Bihar,1606,2,Rent
20-06-2012,1,Bihar,1474,3,Rent
13-04-2015,0,Bihar,1572,1,Rent
10/8/2011,2,Bihar,1534,2,Rent
15-11-2014,2,Bihar,1620,3,Rent
17-06-2014,3,Chandigarh,1135,1,Rent
29-11-2013,1,Chandigarh,1988,1,Rent
8/8/2010,2,Chandigarh,738,3,Rent
20-07-2015,1,Haryana,826,1,Rent
19-09-2015,1,Himachal Pradesh,1931,2,Rent
20-06-2016,1,Himachal Pradesh,1682,2,Rent
19-02-2012,0,Himachal Pradesh,1152,3,Rent
7/10/2011,3,Maharashtra,2265,1,Rent
3/3/2010,0,Maharashtra,1988,1,Rent
6/9/2016,1,Maharashtra,1822,2,Rent
6/6/2014,2,Maharashtra,1650,3,Rent
3/8/2011,2,Maharashtra,1082,2,Rent
26-08-2014,0,Tamil Nadu,1919,2,Rent
20-03-2015,3,Telangana,1521,2,Rent
29-09-2015,1,Telangana,2205,2,Rent
15-10-2011,3,Telangana,2209,3,Rent
12/1/2017,3,A & N Islands,2301,3,Rent
8/5/2012,0,Bihar,752,3,Rent
16-05-2012,3,Bihar,1191,2,Rent
11/10/2015,3,Chandigarh,2039,1,Rent
9/10/2011,2,Chandigarh,1318,2,Rent
8/4/2010,2,Chandigarh,1140,3,Rent
14-10-2015,2,Chandigarh,2140,1,Rent
2/7/2015,1,Daman & Diu,1698,2,Rent
28-06-2015,3,Goa,1301,2,Rent
31-10-2017,3,Gujarat,1287,1,Rent
21-08-2012,0,Himachal Pradesh,1028,3,Rent
22-08-2016,3,Himachal Pradesh,1693,2,Rent
21-09-2016,2,Himachal Pradesh,2321,1,Rent
1/5/2015,2,Himachal Pradesh,1453,3,Rent
31-05-2015,3,Jammu & Kashmir,2360,1,Rent
31-03-2011,0,Jammu & Kashmir,2286,1,Rent
19-09-2017,2,Jammu & Kashmir,948,1,Rent
23-05-2012,1,Karnataka,968,1,Rent
5/9/2017,2,Karnataka,1843,2,Rent
31-07-2013,1,Maharashtra,1163,3,Rent
3/7/2012,3,Maharashtra,1265,1,Rent
17-03-2012,2,Nagaland,758,2,Rent
23-07-2014,0,Orissa,626,3,Rent
16-03-2016,0,Telangana,2085,1,Rent
23-10-2011,0,Telangana,1978,2,Rent
18-08-2015,3,Telangana,2073,3,Rent
16-03-2018,0,Telangana,2125,3,Rent
14-08-2012,3,Goa,1789,3,Rent
5/3/2017,0,Nagaland,2238,2,Rent
10/7/2017,1,Bihar,1579,2,Rent
17-04-2013,0,Bihar,2176,2,Rent
19-02-2017,3,Bihar,1694,1,Rent
5/9/2015,2,Bihar,1698,2,Rent
22-01-2010,3,Goa,1469,2,Rent
24-06-2013,2,Goa,673,1,Rent
16-09-2016,2,Goa,2260,2,Rent
7/7/2014,1,Goa,1795,3,Rent
12/1/2012,0,Maharashtra,616,1,Rent
21-05-2010,2,Maharashtra,916,2,Rent
2/11/2012,3,Maharashtra,1983,2,Rent
21-07-2015,2,Maharashtra,1790,3,Rent
5/7/2014,2,Nagaland,1274,1,Rent
17-05-2013,3,Nagaland,704,3,Rent
26-01-2017,3,Nagaland,1496,1,Rent
17-12-2011,0,Nagaland,2394,2,Rent
18-06-2013,2,A & N Islands,2029,3,Rent
8/5/2011,0,A & N Islands,642,2,Rent
24-02-2014,1,D & N Haveli,1988,1,Rent
5/3/2016,3,Daman & Diu,1669,2,Rent
16-06-2014,0,Daman & Diu,2270,3,Rent
1/9/2017,1,Jammu & Kashmir,1698,3,Rent
14-01-2016,3,Jammu & Kashmir,796,1,Rent
24-09-2017,3,Jammu & Kashmir,988,3,Rent
21-08-2016,0,Jharkhand,1396,1,Rent
29-04-2018,2,Jharkhand,2188,1,Rent
6/3/2015,1,Sikkim,1415,1,Rent
15-12-2017,1,Sikkim,1775,1,Rent
29-01-2013,2,West Bengal,1536,3,Rent
6/3/2015,1,A & N Islands,1383,3,Rent
7/6/2015,2,D & N Haveli,642,1,Rent
27-08-2015,3,Daman & Diu,1992,1,Rent
21-12-2013,0,Jammu & Kashmir,769,2,Rent
14-08-2010,2,Jammu & Kashmir,651,1,Rent
18-04-2016,1,Jharkhand,1971,2,Rent
23-03-2011,0,Jharkhand,1271,3,Rent
3/2/2014,2,Sikkim,1033,2,Rent
11/5/2016,1,Sikkim,1988,2,Rent
21-01-2012,2,West Bengal,1835,1,Rent
28-12-2017,3,Bihar,998,2,Rent
7/1/2017,3,Bihar,723,1,Rent
